time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),wind_speed_10m_max (mp/h),wind_direction_10m_dominant (°),et0_fao_evapotranspiration (mm)
2017-11-23,2,70.5,54.5,13.5,85,4.28
2017-11-24,0,74.2,48.6,13.4,15,5.30
2017-11-25,0,74.7,49.3,10.6,48,4.88
2017-11-26,2,75.3,49.9,12.1,17,5.30
2017-11-27,1,75.0,49.0,11.3,14,4.86
2017-11-28,0,74.4,47.7,9.8,315,4.39
2017-11-29,1,72.6,47.0,9.4,137,4.47
2017-11-30,1,73.7,49.3,11.7,131,4.91
2017-12-01,1,73.7,49.3,11.7,331,5.31
2017-12-02,1,74.3,51.6,10.5,336,5.22
2017-12-03,2,74.3,52.5,9.7,79,4.16
2017-12-04,2,76.9,49.4,10.5,82,4.94
2017-12-05,1,72.7,55.0,16.7,78,6.24
2017-12-06,1,67.0,50.0,24.8,74,5.60
2017-12-07,0,66.4,45.5,17.6,80,4.57
2017-12-08,0,65.5,45.2,13.9,86,4.32
2017-12-09,51,64.5,39.7,15.0,6,3.94
2017-12-10,1,64.0,43.3,15.6,352,4.41
2017-12-11,1,61.3,36.7,9.7,106,3.66
2017-12-12,2,64.2,37.5,13.2,96,4.54
2017-12-13,51,69.0,45.2,14.5,95,5.04
2017-12-14,53,67.3,53.6,15.2,73,3.10
2017-12-15,2,71.3,53.6,19.0,97,4.12
2017-12-16,3,74.3,54.2,12.5,283,4.11
2017-12-17,3,74.4,56.8,11.1,302,3.78
2017-12-18,2,74.1,53.0,16.4,181,4.96
2017-12-19,1,70.8,48.8,13.4,294,4.78
2017-12-20,1,64.6,40.6,13.9,319,4.36
2017-12-21,0,66.4,38.1,17.7,327,4.58
2017-12-22,0,58.6,36.2,18.0,346,3.79
2017-12-23,0,58.6,33.9,20.2,64,4.64
2017-12-24,0,58.6,37.7,22.6,72,5.00
2017-12-25,1,59.1,37.5,24.1,69,4.12
2017-12-26,2,64.2,38.9,16.0,29,4.01
2017-12-27,1,64.1,38.9,14.0,341,4.47
2017-12-28,0,66.8,35.8,12.3,32,4.30
2017-12-29,0,69.8,37.3,10.9,65,4.30
2017-12-30,0,68.1,47.2,16.2,71,4.97
2017-12-31,0,69.9,48.7,23.1,71,6.49
2018-01-01,1,70.0,49.1,18.4,69,5.86
2018-01-02,1,69.4,49.2,20.5,71,5.76
2018-01-03,1,69.6,48.9,19.6,70,6.76
2018-01-04,1,69.6,47.5,20.7,69,6.11
2018-01-05,1,68.7,41.2,12.3,72,4.86
2018-01-06,3,64.1,46.0,15.5,106,4.82
2018-01-07,1,65.1,41.1,18.8,150,4.87
2018-01-08,2,63.4,45.7,15.2,135,4.36
2018-01-09,1,69.4,44.3,14.8,312,5.07
2018-01-10,0,72.0,44.1,14.0,77,5.10
2018-01-11,0,70.6,43.9,11.9,67,4.85
2018-01-12,0,69.0,41.4,10.0,35,4.42
2018-01-13,0,68.0,40.7,11.2,73,4.50
2018-01-14,0,68.3,40.4,13.7,74,5.39
2018-01-15,1,68.0,42.6,14.4,85,5.81
2018-01-16,1,72.0,45.4,14.8,79,6.14
2018-01-17,0,76.7,51.0,15.0,74,6.69
2018-01-18,1,76.2,48.2,14.2,86,7.04
2018-01-19,1,71.7,47.6,13.3,115,5.87
2018-01-20,0,68.5,48.3,16.1,331,6.07
2018-01-21,1,68.4,40.2,12.5,66,4.92
2018-01-22,1,66.8,42.1,15.3,70,5.68
2018-01-23,1,66.1,45.3,15.7,72,5.17
2018-01-24,0,66.0,44.6,23.9,77,5.21
2018-01-25,0,65.8,46.5,18.2,82,4.96
2018-01-26,0,66.2,42.7,13.6,83,4.26
2018-01-27,0,66.4,39.3,12.8,92,4.56
2018-01-28,3,65.5,45.1,18.5,87,5.55
2018-01-29,51,70.8,52.2,18.3,79,5.22
2018-01-30,53,70.8,59.2,15.4,23,3.56
2018-01-31,2,77.1,56.7,16.6,83,6.22
2018-02-01,3,74.9,55.7,17.8,92,6.79
2018-02-02,3,72.4,58.1,18.9,105,6.47
2018-02-03,51,69.7,57.3,19.5,156,5.93
2018-02-04,2,73.2,55.3,17.3,214,4.93
2018-02-05,51,73.1,55.5,18.0,208,4.78
2018-02-06,51,73.2,55.6,16.5,255,4.73
2018-02-07,3,74.7,53.4,13.5,309,5.32
2018-02-08,2,78.1,57.8,19.1,224,6.27
2018-02-09,2,60.5,38.7,23.7,318,5.40
2018-02-10,0,62.7,33.5,11.5,172,4.64
2018-02-11,1,59.9,33.1,22.7,340,4.81
2018-02-12,0,63.1,32.9,17.4,61,5.02
2018-02-13,0,64.0,37.2,18.9,70,5.25
2018-02-14,2,67.2,42.8,17.0,68,5.33
2018-02-15,1,71.7,41.7,14.1,75,6.46
2018-02-16,2,72.0,49.4,18.3,75,6.45
2018-02-17,51,66.1,50.9,11.8,57,4.72
2018-02-18,51,68.7,52.4,14.0,232,3.82
2018-02-19,1,73.0,47.5,20.5,298,5.63
2018-02-20,51,70.6,53.2,15.5,284,3.59
2018-02-21,3,66.3,49.2,16.6,314,4.73
2018-02-22,0,69.3,42.5,25.3,277,6.03
2018-02-23,1,70.1,45.3,13.6,311,5.85
2018-02-24,61,74.3,48.6,15.3,257,5.33
2018-02-25,51,68.1,49.0,19.6,317,5.27
2018-02-26,0,73.4,44.0,14.0,330,6.06
2018-02-27,0,71.1,51.2,23.6,319,6.46
2018-02-28,0,78.9,48.3,12.6,3,6.23
2018-03-01,53,81.6,53.2,18.7,310,6.78
2018-03-02,0,81.6,56.0,24.2,300,7.21
2018-03-03,0,80.1,56.4,18.6,324,7.96
2018-03-04,0,79.7,54.3,22.2,314,7.70
2018-03-05,1,79.2,56.2,16.1,315,7.58
2018-03-06,0,80.9,54.6,17.0,317,7.73
2018-03-07,0,81.5,54.6,12.6,325,7.34
2018-03-08,0,82.3,53.7,13.4,333,7.63
2018-03-09,0,84.3,51.2,10.7,28,6.74
2018-03-10,0,85.1,61.9,14.3,98,8.09
2018-03-11,0,85.3,58.3,10.3,146,7.17
2018-03-12,0,86.5,58.2,9.9,196,6.94
2018-03-13,0,88.4,59.8,11.9,252,7.39
2018-03-14,0,84.3,59.6,17.5,322,8.67
2018-03-15,0,86.1,55.4,11.9,50,7.29
2018-03-16,1,85.8,58.2,15.5,176,8.42
2018-03-17,1,81.2,60.1,22.8,292,8.38
2018-03-18,0,82.6,54.4,15.9,300,7.75
2018-03-19,1,83.2,56.7,11.9,322,8.11
2018-03-20,1,84.1,54.3,21.2,277,8.41
2018-03-21,1,82.4,57.6,23.5,272,8.40
2018-03-22,1,71.7,45.5,24.8,324,7.60
2018-03-23,0,69.3,33.6,11.7,59,5.70
2018-03-24,0,69.9,42.9,13.0,310,6.45
2018-03-25,0,74.6,44.2,12.2,316,7.06
2018-03-26,0,78.0,49.5,14.8,319,7.94
2018-03-27,0,79.6,54.2,19.6,335,8.54
2018-03-28,1,76.9,52.5,13.4,82,6.84
2018-03-29,1,75.7,52.2,18.6,85,7.66
2018-03-30,1,79.9,53.9,16.5,94,8.16
2018-03-31,1,85.0,49.7,13.3,88,7.25
2018-04-01,2,85.2,63.8,12.0,118,6.88
2018-04-02,1,84.7,55.6,12.3,333,7.52
2018-04-03,0,85.0,59.5,12.7,5,7.60
2018-04-04,0,87.0,61.0,11.9,112,8.11
2018-04-05,1,86.5,60.1,9.6,137,7.47
2018-04-06,2,87.2,60.8,12.2,162,7.72
2018-04-07,0,86.3,60.0,12.0,166,8.13
2018-04-08,1,86.7,62.4,15.5,166,8.61
2018-04-09,1,86.6,64.1,13.0,155,8.75
2018-04-10,2,86.7,67.2,22.6,173,9.96
2018-04-11,51,85.3,64.2,20.5,296,7.94
2018-04-12,2,81.8,60.9,13.7,292,7.83
2018-04-13,0,83.4,58.8,20.3,277,8.84
2018-04-14,0,79.0,55.8,19.7,294,8.64
2018-04-15,0,77.8,53.2,12.9,318,7.49
2018-04-16,0,81.6,54.7,18.2,106,8.11
2018-04-17,0,83.6,56.4,11.8,176,7.89
2018-04-18,1,85.7,56.6,13.3,208,8.13
2018-04-19,1,85.1,61.4,20.9,280,8.76
2018-04-20,0,82.1,56.9,12.4,259,7.56
2018-04-21,1,86.1,56.6,13.6,310,7.73
2018-04-22,0,88.2,64.4,21.4,323,10.05
2018-04-23,0,92.3,67.7,14.1,38,9.09
2018-04-24,1,92.7,70.3,17.1,108,9.79
2018-04-25,1,91.6,69.9,19.3,146,9.98
2018-04-26,1,93.6,66.5,18.2,227,9.36
2018-04-27,3,89.7,66.3,19.2,303,8.84
2018-04-28,1,88.9,65.9,19.1,312,9.41
2018-04-29,1,89.8,63.3,18.1,306,9.14
2018-04-30,0,92.4,59.8,19.0,295,9.28
2018-05-01,1,91.0,65.4,20.6,298,10.47
2018-05-02,1,84.3,63.3,18.2,311,10.33
2018-05-03,1,86.4,59.3,16.6,297,8.72
2018-05-04,1,86.1,60.0,20.8,288,9.55
2018-05-05,0,82.8,59.9,15.5,306,9.10
2018-05-06,0,89.8,62.7,20.4,328,10.33
2018-05-07,0,93.3,64.7,15.3,329,9.12
2018-05-08,0,92.5,69.1,19.8,305,10.36
2018-05-09,0,88.8,67.6,19.8,303,9.91
2018-05-10,2,89.4,63.1,17.8,306,9.25
2018-05-11,3,89.6,72.4,20.8,275,8.60
2018-05-12,1,88.7,66.6,16.0,311,9.22
2018-05-13,51,91.5,64.1,25.0,173,8.36
2018-05-14,2,89.4,70.2,17.6,172,8.57
2018-05-15,0,92.3,66.0,19.1,281,9.22
2018-05-16,0,91.4,66.2,14.4,320,9.15
2018-05-17,1,95.1,66.1,15.9,269,8.88
2018-05-18,2,96.9,70.3,16.8,297,9.83
2018-05-19,51,93.2,73.7,15.8,329,9.76
2018-05-20,2,94.8,74.7,16.8,325,9.73
2018-05-21,2,94.2,74.2,22.0,26,9.10
2018-05-22,2,92.6,74.5,20.0,67,8.88
2018-05-23,2,95.8,76.2,22.2,99,10.39
2018-05-24,2,97.0,77.2,19.6,69,10.02
2018-05-25,2,97.1,77.2,17.1,84,10.53
2018-05-26,2,96.9,78.7,21.0,98,10.78
2018-05-27,51,96.1,75.1,16.5,127,9.72
2018-05-28,3,95.6,73.6,13.8,124,8.69
2018-05-29,2,95.1,73.0,17.5,76,8.63
2018-05-30,51,93.6,72.6,15.7,83,8.34
2018-05-31,51,94.6,78.0,18.7,86,9.22
2018-06-01,51,94.5,76.0,14.4,95,8.32
2018-06-02,51,93.4,72.4,13.4,125,7.68
2018-06-03,2,95.3,75.7,10.1,138,7.51
2018-06-04,2,95.7,74.8,14.3,1,8.60
2018-06-05,2,95.2,78.5,17.9,15,8.74
2018-06-06,2,94.8,75.8,16.9,326,8.17
2018-06-07,2,94.7,73.1,17.9,170,6.94
2018-06-08,1,96.8,73.9,24.2,36,8.22
2018-06-09,2,96.0,78.8,13.8,42,8.81
2018-06-10,1,97.7,78.3,12.9,144,9.65
2018-06-11,2,99.1,74.8,14.4,149,9.31
2018-06-12,2,100.4,74.5,10.0,160,8.21
2018-06-13,2,99.6,76.2,11.1,265,7.95
2018-06-14,2,99.3,76.5,16.7,178,9.26
2018-06-15,0,98.9,78.2,18.3,332,11.84
2018-06-16,2,97.4,78.9,15.8,2,10.48
2018-06-17,2,96.5,77.0,15.3,47,9.97
2018-06-18,1,98.3,76.1,23.6,8,11.41
2018-06-19,0,96.3,75.0,15.6,37,10.99
2018-06-20,0,95.9,70.8,13.7,342,9.50
2018-06-21,0,94.9,69.5,20.8,355,9.74
2018-06-22,0,94.0,65.9,13.2,148,8.02
2018-06-23,1,90.7,73.4,18.7,144,7.00
2018-06-24,1,92.0,72.0,11.7,329,6.95
2018-06-25,2,93.5,75.3,12.5,351,6.54
2018-06-26,2,94.1,73.0,16.2,112,8.99
2018-06-27,2,97.5,72.9,15.1,268,8.23
2018-06-28,2,98.4,73.4,15.7,213,8.79
2018-06-29,2,96.7,75.6,10.4,218,7.34
2018-06-30,1,96.8,77.1,14.4,87,9.56
2018-07-01,0,93.7,75.5,22.1,92,11.48
2018-07-02,1,94.0,74.7,20.0,99,10.35
2018-07-03,2,97.7,73.5,21.9,69,11.25
2018-07-04,1,94.8,76.2,25.7,86,12.11
2018-07-05,0,93.7,74.4,19.3,81,10.15
2018-07-06,0,93.6,68.4,22.4,81,11.23
2018-07-07,0,94.1,71.6,25.8,87,10.79
2018-07-08,1,94.8,74.6,23.9,95,11.42
2018-07-09,2,94.6,73.6,16.4,79,9.71
2018-07-10,1,94.5,71.0,13.3,81,9.05
2018-07-11,2,96.6,74.4,10.8,107,6.95
2018-07-12,2,98.8,74.4,10.9,357,7.65
2018-07-13,2,97.1,76.2,22.4,68,10.72
2018-07-14,0,89.4,72.3,25.3,81,10.96
2018-07-15,0,91.6,70.9,23.4,83,10.54
2018-07-16,2,95.1,71.7,26.8,84,10.72
2018-07-17,0,93.5,73.6,15.2,87,10.75
2018-07-18,2,92.9,71.4,19.3,91,10.08
2018-07-19,2,93.0,74.4,21.2,99,10.80
2018-07-20,2,96.2,73.5,18.9,77,10.39
2018-07-21,1,93.1,71.3,21.9,88,10.69
2018-07-22,0,97.4,66.0,11.5,85,9.32
2018-07-23,0,95.7,70.1,12.2,161,9.14
2018-07-24,0,95.0,71.7,15.0,100,9.79
2018-07-25,0,94.0,70.1,23.1,101,10.83
2018-07-26,0,96.7,68.7,17.2,87,9.29
2018-07-27,2,97.1,71.1,13.3,65,8.58
2018-07-28,2,98.7,75.3,11.4,81,7.80
2018-07-29,2,99.6,73.3,15.8,91,8.95
2018-07-30,1,96.0,76.5,12.5,284,7.85
2018-07-31,2,92.8,77.2,16.7,353,9.18
2018-08-01,2,94.5,70.4,13.0,87,7.55
2018-08-02,2,94.5,76.1,17.9,91,9.75
2018-08-03,2,93.1,74.6,14.4,125,7.95
2018-08-04,53,92.6,71.7,15.0,101,6.42
2018-08-05,51,88.8,71.1,17.1,333,6.46
2018-08-06,2,92.7,73.5,17.1,10,6.28
2018-08-07,2,91.9,75.3,12.2,14,6.55
2018-08-08,2,88.8,73.8,9.6,140,5.47
2018-08-09,53,90.8,70.8,19.5,80,6.42
2018-08-10,2,89.6,71.7,15.3,93,7.12
2018-08-11,2,91.8,73.1,17.7,89,7.51
2018-08-12,51,88.8,70.6,13.3,31,5.71
2018-08-13,1,90.9,69.3,15.4,52,7.48
2018-08-14,2,93.9,71.7,12.6,111,8.78
2018-08-15,3,90.2,70.2,16.3,38,6.08
2018-08-16,51,89.2,74.0,12.4,22,5.87
2018-08-17,51,92.7,70.5,12.2,16,6.40
2018-08-18,2,95.1,70.3,13.1,50,7.31
2018-08-19,2,94.4,72.9,17.0,57,8.60
2018-08-20,2,91.1,76.0,19.3,45,7.44
2018-08-21,2,92.2,75.8,11.8,54,6.49
2018-08-22,1,93.1,73.3,14.8,356,7.25
2018-08-23,2,93.6,76.5,12.5,45,7.04
2018-08-24,2,93.0,74.4,13.0,64,6.94
2018-08-25,2,89.2,70.7,15.7,182,7.23
2018-08-26,1,89.7,70.0,13.0,125,6.79
2018-08-27,1,88.6,70.0,9.8,24,5.82
2018-08-28,61,88.4,69.1,13.1,35,5.20
2018-08-29,53,85.1,69.9,12.7,64,5.62
2018-08-30,2,90.5,68.9,10.5,52,6.14
2018-08-31,1,91.6,72.6,14.7,103,8.45
2018-09-01,2,89.6,67.3,10.6,105,6.06
2018-09-02,2,91.1,72.6,12.1,54,8.00
2018-09-03,2,91.8,70.7,17.7,85,8.29
2018-09-04,2,91.9,76.4,13.1,119,8.26
2018-09-05,2,91.4,70.8,15.0,96,7.61
2018-09-06,2,89.1,72.5,18.3,114,8.54
2018-09-07,2,91.7,71.0,15.4,92,9.06
2018-09-08,0,91.2,73.4,16.2,99,9.60
2018-09-09,2,90.0,70.1,16.5,108,7.65
2018-09-10,2,90.2,67.7,11.0,66,6.57
2018-09-11,2,91.1,71.9,16.5,95,8.78
2018-09-12,2,91.8,67.2,12.8,71,8.18
2018-09-13,2,90.4,69.8,10.9,138,6.48
2018-09-14,1,89.9,71.2,13.9,111,8.17
2018-09-15,1,88.7,69.0,12.5,132,7.24
2018-09-16,2,90.9,68.9,10.6,83,6.91
2018-09-17,2,91.1,72.2,16.3,67,7.79
2018-09-18,2,88.4,70.8,16.6,101,7.92
2018-09-19,2,88.3,68.1,13.1,100,6.69
2018-09-20,51,86.0,70.2,14.7,71,6.27
2018-09-21,51,85.0,68.8,13.9,101,6.32
2018-09-22,2,84.5,67.2,14.9,92,5.92
2018-09-23,51,83.5,70.0,22.8,59,6.30
2018-09-24,2,87.3,71.5,18.1,86,7.26
2018-09-25,2,87.8,71.2,19.7,62,7.14
2018-09-26,1,86.1,70.8,16.4,65,7.08
2018-09-27,51,85.1,68.3,16.8,39,6.07
2018-09-28,53,81.2,63.7,12.1,17,5.19
2018-09-29,51,84.6,62.2,13.5,94,6.24
2018-09-30,53,86.2,67.4,19.0,66,6.31
2018-10-01,2,85.4,65.2,13.4,21,5.73
2018-10-02,53,84.7,66.3,18.3,318,5.47
2018-10-03,0,84.6,61.3,15.6,329,7.02
2018-10-04,1,86.2,62.0,18.1,202,7.21
2018-10-05,1,86.4,63.6,13.6,189,6.81
2018-10-06,1,89.3,66.3,14.7,295,7.27
2018-10-07,1,90.7,69.9,17.0,265,7.46
2018-10-08,1,90.3,65.8,19.8,295,7.83
2018-10-09,0,87.7,62.1,16.3,312,7.67
2018-10-10,0,87.9,62.1,12.1,342,7.36
2018-10-11,1,88.7,61.4,15.6,0,7.83
2018-10-12,1,87.7,67.2,16.6,32,7.55
2018-10-13,2,83.6,63.8,17.7,197,7.09
2018-10-14,1,84.3,61.9,18.5,283,6.27
2018-10-15,2,85.3,62.8,13.8,179,6.36
2018-10-16,2,87.9,65.7,16.3,300,7.03
2018-10-17,1,87.1,64.4,14.8,322,6.99
2018-10-18,1,87.0,64.3,20.3,283,7.03
2018-10-19,2,88.2,63.8,15.8,277,6.86
2018-10-20,3,88.2,66.3,10.0,11,5.57
2018-10-21,3,88.3,72.3,15.4,41,6.95
2018-10-22,2,87.9,72.5,18.5,78,7.13
2018-10-23,1,88.2,65.5,14.4,8,7.38
2018-10-24,2,86.0,65.3,19.5,353,6.95
2018-10-25,2,80.0,60.0,15.0,330,5.65
2018-10-26,0,76.0,57.3,18.4,83,5.18
2018-10-27,0,81.0,55.4,18.4,206,6.12
2018-10-28,0,84.1,59.9,20.4,203,6.68
2018-10-29,2,84.2,65.8,20.6,230,6.74
2018-10-30,53,83.5,63.5,17.1,147,5.51
2018-10-31,53,77.8,62.2,16.1,343,3.94
2018-11-01,51,74.4,64.1,12.8,50,4.02
2018-11-02,0,81.5,60.9,12.0,90,5.52
2018-11-03,0,82.7,57.7,15.1,280,6.15
2018-11-04,1,83.0,57.7,17.0,291,5.99
2018-11-05,1,82.9,57.8,13.1,336,5.81
2018-11-06,1,81.3,60.5,11.3,134,5.86
2018-11-07,1,81.4,58.5,9.8,82,5.07
2018-11-08,2,82.0,59.4,11.0,84,5.39
2018-11-09,2,79.9,58.7,11.2,175,5.81
2018-11-10,0,80.2,59.1,15.9,265,6.03
2018-11-11,1,78.9,53.7,15.8,315,6.21
2018-11-12,1,78.5,51.8,15.5,231,6.21
2018-11-13,3,75.2,54.8,13.0,111,4.65
2018-11-14,1,77.8,53.0,14.1,94,6.03
2018-11-15,1,79.6,55.5,15.4,77,5.49
2018-11-16,3,78.4,52.2,15.7,356,5.41
2018-11-17,2,77.0,56.6,19.1,200,5.91
2018-11-18,1,77.2,54.9,19.4,261,5.42
2018-11-19,51,72.3,57.3,16.8,306,4.04
2018-11-20,3,78.1,60.7,21.4,203,4.78
2018-11-21,3,80.7,56.4,11.0,348,5.00
2018-11-22,1,81.6,54.6,10.6,83,4.89
2018-11-23,1,79.2,59.7,11.3,90,5.18
2018-11-24,1,78.2,57.8,16.0,96,5.93
2018-11-25,2,78.1,55.8,10.9,0,5.09
2018-11-26,1,78.1,49.9,11.1,144,5.32
2018-11-27,2,75.9,52.1,11.2,351,4.51
2018-11-28,1,76.9,51.3,9.2,107,5.07
2018-11-29,0,75.0,51.5,16.1,77,5.12
2018-11-30,1,74.0,48.8,15.3,60,4.97
2018-12-01,2,73.7,45.5,16.0,347,5.17
2018-12-02,0,75.0,48.4,11.3,359,5.08
2018-12-03,0,69.3,50.2,13.3,93,5.22
2018-12-04,0,71.0,48.0,13.7,76,5.11
2018-12-05,0,69.6,49.0,18.3,71,5.36
2018-12-06,0,70.4,49.4,16.0,74,4.92
2018-12-07,0,70.1,43.7,14.2,352,4.62
2018-12-08,0,70.1,42.7,9.6,99,4.44
2018-12-09,0,66.3,45.7,16.7,82,4.44
2018-12-10,0,67.0,44.2,13.1,76,4.56
2018-12-11,0,65.1,41.5,12.2,76,4.46
2018-12-12,0,64.7,40.1,11.2,91,3.96
2018-12-13,1,65.0,40.7,11.9,332,4.30
2018-12-14,1,65.6,44.2,16.3,324,5.01
2018-12-15,1,70.2,44.4,17.7,347,5.51
2018-12-16,0,69.6,44.4,13.9,77,5.34
2018-12-17,1,69.5,44.7,16.1,69,5.19
2018-12-18,0,69.0,48.3,23.6,72,6.61
2018-12-19,2,66.5,48.2,22.2,75,5.38
2018-12-20,2,67.3,46.8,15.6,74,4.21
2018-12-21,1,70.3,42.9,10.1,51,4.42
2018-12-22,0,68.5,43.2,14.6,72,4.94
2018-12-23,0,64.4,45.1,19.9,70,5.78
2018-12-24,0,62.3,43.5,23.1,68,5.17
2018-12-25,1,65.4,39.9,13.9,67,4.39
2018-12-26,1,69.9,43.2,21.3,69,5.30
2018-12-27,0,65.2,45.1,15.7,77,5.04
2018-12-28,1,65.4,42.7,16.2,75,3.94
2018-12-29,1,64.2,41.7,14.2,82,4.33
2018-12-30,1,63.9,38.5,15.4,16,4.38
2018-12-31,1,66.3,40.0,17.9,354,4.87
2019-01-01,1,65.5,38.9,10.7,55,4.30
2019-01-02,0,64.5,42.7,14.2,72,4.24
2019-01-03,0,61.8,37.7,12.1,69,4.01
2019-01-04,0,62.7,34.4,10.5,65,4.14
2019-01-05,1,65.6,36.8,10.6,66,4.33
2019-01-06,1,63.3,42.9,15.6,69,4.54
2019-01-07,1,63.6,35.7,12.8,52,4.25
2019-01-08,1,65.4,42.4,14.9,70,4.63
2019-01-09,1,64.2,42.2,12.9,21,4.73
2019-01-10,0,66.5,36.8,11.2,187,4.39
2019-01-11,0,65.9,37.2,15.5,317,5.03
2019-01-12,1,68.9,41.2,12.0,344,5.32
2019-01-13,0,65.4,39.0,13.8,7,4.99
2019-01-14,0,63.6,34.2,12.4,329,4.45
2019-01-15,0,65.8,35.0,10.6,325,4.23
2019-01-16,0,64.4,37.5,11.1,127,4.73
2019-01-17,1,66.3,42.2,12.5,164,4.82
2019-01-18,2,67.2,44.8,17.2,148,4.66
2019-01-19,2,62.4,43.5,18.8,314,4.91
2019-01-20,0,67.5,34.6,11.0,102,4.76
2019-01-21,0,65.8,39.1,10.2,132,4.91
2019-01-22,1,64.3,40.5,20.9,284,5.02
2019-01-23,1,62.3,37.6,20.8,327,5.14
2019-01-24,1,64.9,38.1,14.9,323,5.12
2019-01-25,0,65.0,41.8,18.9,323,5.70
2019-01-26,1,68.5,35.9,16.3,350,5.23
2019-01-27,1,67.0,41.3,11.3,98,4.81
2019-01-28,0,64.8,38.9,15.3,326,4.91
2019-01-29,0,69.2,37.5,18.8,341,5.81
2019-01-30,0,69.0,43.0,10.6,144,5.17
2019-01-31,1,69.7,41.6,13.1,124,5.23
2019-02-01,0,70.3,43.2,10.0,118,5.45
2019-02-02,0,71.2,42.0,16.3,240,5.71
2019-02-03,0,69.2,49.5,19.7,295,5.58
2019-02-04,1,70.7,38.2,19.5,23,5.02
2019-02-05,0,65.3,29.7,12.2,132,5.15
2019-02-06,0,66.1,33.9,13.7,18,5.12
2019-02-07,0,64.8,35.7,13.8,72,4.85
2019-02-08,0,64.2,38.4,12.7,53,4.64
2019-02-09,1,67.8,35.2,12.1,67,4.86
2019-02-10,0,67.7,45.0,17.1,70,5.87
2019-02-11,1,68.9,42.3,13.8,12,5.69
2019-02-12,1,69.2,37.2,12.1,10,5.55
2019-02-13,0,67.8,39.0,20.0,81,6.35
2019-02-14,2,69.8,41.5,17.0,78,6.20
2019-02-15,1,67.0,42.9,17.1,79,5.61
2019-02-16,1,70.3,40.7,15.5,70,5.93
2019-02-17,1,67.4,47.4,18.2,93,6.84
2019-02-18,0,67.6,43.3,15.3,94,6.22
2019-02-19,1,69.1,45.0,14.3,106,6.66
2019-02-20,1,69.8,49.1,19.3,163,6.88
2019-02-21,1,72.7,44.0,13.5,347,6.39
2019-02-22,0,73.3,48.1,22.5,46,7.00
2019-02-23,0,70.5,48.6,25.8,58,6.83
2019-02-24,0,70.0,41.9,14.0,309,5.95
2019-02-25,0,66.0,43.7,15.3,118,5.79
2019-02-26,0,62.3,42.5,18.7,106,5.19
2019-02-27,0,67.5,42.7,14.9,162,5.93
2019-02-28,1,59.5,37.9,26.1,329,5.30
2019-03-01,0,68.8,33.2,11.2,36,5.13
2019-03-02,0,69.7,42.0,14.3,74,6.17
2019-03-03,0,72.3,46.0,16.0,39,6.27
2019-03-04,0,72.6,41.6,10.5,89,5.76
2019-03-05,1,71.4,46.2,11.9,93,5.73
2019-03-06,0,71.7,43.3,12.3,97,6.44
2019-03-07,0,71.9,49.2,15.2,110,7.18
2019-03-08,0,74.2,52.3,26.7,135,8.46
2019-03-09,0,70.3,47.9,21.1,192,5.96
2019-03-10,0,73.2,44.0,15.7,231,6.21
2019-03-11,0,70.4,45.3,18.3,319,6.71
2019-03-12,0,74.8,43.3,18.0,77,6.52
2019-03-13,0,71.7,50.3,24.0,79,7.38
2019-03-14,1,75.1,49.6,15.8,73,6.94
2019-03-15,0,75.0,49.5,17.2,83,7.23
2019-03-16,1,75.3,51.6,19.5,84,7.41
2019-03-17,0,77.9,53.9,16.6,104,7.99
2019-03-18,2,78.7,58.1,20.9,169,7.81
2019-03-19,1,79.3,56.4,18.6,296,7.62
2019-03-20,1,77.3,51.2,12.5,336,7.35
2019-03-21,1,76.8,51.8,20.2,347,7.73
2019-03-22,1,77.1,54.3,18.2,332,8.30
2019-03-23,2,78.3,53.6,10.8,340,6.66
2019-03-24,3,76.0,57.3,11.8,67,5.00
2019-03-25,3,80.2,53.3,16.6,349,6.99
2019-03-26,3,78.2,59.1,9.9,314,5.41
2019-03-27,3,81.1,59.9,13.8,150,6.71
2019-03-28,51,85.2,63.6,17.7,304,7.94
2019-03-29,3,85.2,65.5,17.6,336,8.59
2019-03-30,51,80.0,65.1,14.1,75,4.83
2019-03-31,2,81.1,62.6,13.7,162,7.27
2019-04-01,2,84.9,61.7,15.9,306,7.48
2019-04-02,0,86.1,63.4,19.5,311,8.88
2019-04-03,0,85.2,62.5,20.6,321,8.56
2019-04-04,2,89.2,62.6,20.4,237,8.82
2019-04-05,2,81.3,68.3,24.4,302,7.43
2019-04-06,1,79.3,61.7,22.6,305,8.73
2019-04-07,1,76.6,53.4,18.8,321,8.35
2019-04-08,0,79.2,50.5,13.5,113,7.38
2019-04-09,1,78.0,57.9,15.4,126,7.80
2019-04-10,0,80.8,57.2,15.5,172,8.51
2019-04-11,0,78.9,52.8,17.0,314,8.18
2019-04-12,1,81.6,50.2,15.0,50,7.71
2019-04-13,0,82.2,57.7,22.4,313,8.84
2019-04-14,0,79.1,54.6,15.8,51,7.97
2019-04-15,0,81.9,53.5,20.1,61,8.01
2019-04-16,1,81.6,50.5,8.6,127,7.08
2019-04-17,1,82.0,55.4,14.3,109,8.11
2019-04-18,1,83.5,59.6,15.4,117,8.73
2019-04-19,0,84.8,61.0,14.0,139,9.07
2019-04-20,1,85.9,62.6,20.6,165,9.23
2019-04-21,2,87.3,63.6,21.2,180,9.77
